,canonical_smiles
562,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
234,NC(=O)N1c2ccccc2C=Cc2ccccc21
457,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O
500,CCc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[nH]2)c(C)c5C(C)O)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C
459,CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
428,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1
126,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
301,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[NH+](C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
660,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3
490,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1
161,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
152,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
21,CCN(CC)CC(=O)Nc1c(C)cccc1C
31,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
43,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])C(COCc1ccccc1)C(=O)[O-]
73,BrCCCCOc1ccccc1
84,C=Cc1ccccc1
92,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
114,C#CCN(C)C(C)Cc1ccccc1
125,Cc1cccc(C)c1OCC(C)N
146,NC(N)=NN=Cc1c(Cl)cccc1Cl
157,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
159,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C
166,Nc1ccc(O)c(C(=O)O)c1
191,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
208,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN
235,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1
240,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
246,NCC(CC(=O)O)c1ccc(Cl)cc1
252,CC(=O)Nc1ccc(O)cc1
262,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
302,CC(C)Cc1ccc(C(C)C(=O)O)cc1
309,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
310,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
325,CCC(C(=O)O)c1ccccc1
333,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
341,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
346,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
384,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O
402,NCc1ccc(S(N)(=O)=O)cc1
406,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
409,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
440,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-]
444,COCCc1ccc(OCC(O)CNC(C)C)cc1
447,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
474,CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
478,NC(N)=NCc1cccc(I)c1
483,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1
491,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
496,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I
499,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
501,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl
505,O=C(O)CCCc1ccccc1
536,O=C(C=C(O)C(=O)O)C=C(O)c1ccccc1Cl
538,CNNCc1ccc(C(=O)NC(C)C)cc1
564,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
579,NC(=O)OCC(COC(N)=O)c1ccccc1
587,CCC(c1cccc(O)c1)C(C)CN(C)C
608,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1
629,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
655,CC(C)NCC(O)c1cc(O)cc(O)c1
659,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
671,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
678,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O
76,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O
592,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
607,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
487,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
133,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
104,CN(C)CCCN1c2ccccc2CCc2ccccc21
150,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
395,CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1
665,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC
389,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O
657,CCCCC[C@@H](O)CC[C@H]1[C@@H]2Cc3cccc(OCC(=O)O)c3C[C@@H]2C[C@@H]1O
222,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1
25,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
654,C=C[C@]1(C)C[C@@H](OC(=O)CSC2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
167,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
347,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
178,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O
183,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C(C)(F)[C@@H]1O)Oc1ccccc1
45,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
5,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
349,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
218,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
93,O=C([O-])c1cccnc1
344,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O
452,Nc1ccncc1
465,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
495,O=C(NCCO[N+](=O)[O-])c1cccnc1
511,CNCCc1ccccn1
306,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21
469,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C
632,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
472,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
134,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
135,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
476,C[C@@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
16,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
296,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
299,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
316,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
313,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1
358,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1
182,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
18,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
620,CCOc1cc([C@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC
424,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CSC12)c1csc(N)n1
557,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
288,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
321,O=C(OOC(=O)c1ccccc1)c1ccccc1
70,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
22,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
170,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
230,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
514,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O
651,CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O
29,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
540,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O
420,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
437,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CS[C@H]12)c1csc(N)n1
567,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
509,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
51,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
521,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
415,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
85,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
263,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C
57,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
110,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
212,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC
394,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
398,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
504,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C
582,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
314,Cc1cnc(NC(=O)C2=C([O-])c3ccccc3S(=O)(=O)N2C)s1
381,COc1ccccc1NC(=S)NC(=O)c1ccc(C(=O)NC(=S)Nc2ccccc2OC)cc1
33,Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3
507,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C
136,CCC(=O)OC1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C
280,C[C@@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
283,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO
339,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
385,CCOC(=O)O[C@]1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C
411,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
423,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF
443,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl
446,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F
455,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO
535,CCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
644,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
228,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
116,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCCC21
148,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21
176,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
586,c1ccc(Cn2ncc3c2ncn2nc(-c4ccncc4)nc32)cc1
479,CCC1CCC[C@H](O[C@H]2CCC(N(C)C)[C@@H](C)O2)C(C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1
393,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
460,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
584,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
127,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
123,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
328,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
3,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
602,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
438,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
622,CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C
38,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
180,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
7,C#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC
46,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
174,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
332,OCCOC[C@H]1O[C@H](OCCO)[C@H](OCCO)[C@@H](OCCO)[C@@H]1OCCO
429,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O
239,O=C1NC2=CCCC(=O)[C@H]2[C@H](c2ccc3ncccc3c2)N1
193,CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
241,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
100,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1
284,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1
120,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
434,COc1c2occc2cc2ccc(=O)oc12
662,OCCN1CC(O)C(O)C(O)C1CO
386,COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1
518,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1
630,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1
266,C=CC1=C(C)c2cc3[n-]c(cc4[n-]c(cc5nc(cc1n2)C(C)=C5C=C)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C
249,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
588,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
348,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
515,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1
451,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C
36,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
63,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
96,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
217,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F
88,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
32,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
578,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F
337,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
74,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
556,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1
95,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
549,Cc1cc(C(=O)NNCc2ccccc2)no1
132,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
580,NNc1nncc2ccccc12
213,S=P(N1CC1)(N1CC1)N1CC1
520,CC12CCC3C(=CCc4cc(OS(=O)(=O)O)ccc43)C1CCC2=O
561,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1
162,Cn1nnc2c(C(N)=O)ncn2c1=O
442,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
68,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
86,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
336,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
298,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
641,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1
304,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
320,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
522,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC
576,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
494,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC
370,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O
445,Cc1cn[nH]c1
528,C=CC[N+]1([C@H]2CC3C4CCC5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)C4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
83,CN1CCN2c3ncccc3Cc3ccccc3C2C1
550,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
572,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
498,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
115,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
87,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2
109,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
189,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
485,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1
138,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
160,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1
207,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1
253,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
188,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O
526,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1
345,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O
165,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C
315,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
605,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
604,C#CCNC1CCc2ccccc21
13,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
640,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
108,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
672,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
215,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
4,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C
179,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1
122,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=C[C@H](O)C[C@@H](O)CC(=O)O
199,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
573,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
34,c1c[nH]cn1
270,CN=C(NC#N)NCCSCc1nc[nH]c1C
271,Cc1ncc[nH]1
319,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
44,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1
204,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2
492,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
544,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O
329,CNCCCC12CCC(c3ccccc31)c1ccccc12
529,Cc1nn(CN(C)Cc2ccc(Cl)s2)c(C)c1S(=O)(=O)N(C)C
151,CCCNC1CCc2nc(N)sc2C1
